Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Street, Highway);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Haze);0.000;;
U;0;(Street, Interstate);(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Rain);0.000;;
U;0;(Weather_Condition, Cloudy);(Amenity, True);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(-inf-29.815]\'');(Station, True);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Street, Highway);(Traffic_Calming, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Thunder);(Traffic_Signal, False);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(55.5-68.5]\'');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Street, Tunnel);(Temperature(F), '\'(67.05-76.9]\'');0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');(Sunrise_Sunset, Day);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, SE);(Weather_Condition, Drizzle);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Pressure(in), '\'(29.815-30.055]\'');(Traffic_Calming, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Crossing, False);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Traffic_Signal, False);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Fair);(Railway, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, Calm);(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Weather_Condition, Fair);0.000;;
U;0;(Street, local);(Station, True);(Traffic_Calming, True);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Fog);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(43.5-55.5]\'');(Pressure(in), '\'(-inf-29.815]\'');0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Amenity, True);(Crossing, True);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, Tunnel);(Humidity(%), '\'(55.5-68.5]\'');0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NE);(Weather_Condition, Clear);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Humidity(%), '\'(93.5-inf)\'');(Stop, True);0.000;;
U;0;(Crossing, True);(Junction, True);(Traffic_Signal, False);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, N);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Crossing, False);(Railway, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, unknown);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Crossing, True);(Station, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(30.055-inf)\'');(Railway, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, large_local);(Weather_Condition, Cloudy);(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Fog);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, local);(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Street, local);(Weather_Condition, Thunder);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Drizzle);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, large_local);(Crossing, True);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Amenity, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(46.1-56.9]\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Rain);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Crossing, True);(Junction, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Amenity, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, Snow);0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Railway, True);(Station, True);0.000;;
U;0;(Street, local);(Temperature(F), '\'(36.95-46.1]\'');(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(56.9-67.05]\'');(Amenity, True);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(46.1-56.9]\'');(Weather_Condition, Fog);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, Tunnel);(Temperature(F), '\'(56.9-67.05]\'');0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Railway, True);(Station, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Railway, True);(Stop, False);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Station, True);0.000;;
U;0;(Street, Interstate);(Temperature(F), '\'(-inf-36.95]\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, Fog);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, S);(Weather_Condition, Thunder);0.000;;
U;0;(Street, local);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(46.1-56.9]\'');(Pressure(in), '\'(29.815-30.055]\'');0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, Haze);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(67.05-76.9]\'');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Drizzle);(Sunrise_Sunset, Night);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Amenity, True);(Crossing, True);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Rain);0.000;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Weather_Condition, Haze);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Windy);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, local);(Temperature(F), '\'(67.05-76.9]\'');(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Rain);(Junction, True);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, NE);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Humidity(%), '\'(55.5-68.5]\'');(Station, True);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(-inf-29.815]\'');0.000;;
U;0;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Overcast);(Sunrise_Sunset, Night);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Cloudy);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Junction, True);0.000;;
U;0;(Wind_Direction, W);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(30.055-inf)\'');(Junction, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Fog);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Weather_Condition, unknown);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Fair);(Station, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NW);(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, Calm);(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, W);(Station, True);0.000;;
U;0;(Street, local);(Humidity(%), '\'(-inf-43.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, NE);(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Fair);(Railway, True);0.000;;
U;0;(Street, Interstate);(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Haze);0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Calm);0.000;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, NW);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Thunder);(Junction, False);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(-inf-43.5]\'');(Stop, True);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(43.5-55.5]\'');0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Fair);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Snow);0.000;;
U;0;(Street, local);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(56.9-67.05]\'');(Pressure(in), '\'(-inf-29.815]\'');0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Wind_Direction, W);(Junction, False);(Traffic_Calming, True);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(68.5-82.5]\'');0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunder);0.000;;
U;0;(Street, local);(Humidity(%), '\'(68.5-82.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, SE);(Weather_Condition, unknown);0.000;;
U;0;(Street, large_local);(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Rain);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, E);(Weather_Condition, Rain);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, NW);0.000;;
U;0;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, Fair);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(-inf-36.95]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, E);(Weather_Condition, Overcast);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');(Sunrise_Sunset, Day);0.000;;
U;0;(Street, large_local);(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Rain);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Overcast);(Traffic_Signal, True);0.000;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, W);(Station, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, N);(Station, True);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Haze);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Haze);(Traffic_Signal, False);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, Fog);(Junction, True);0.000;;
U;0;(Street, local);(Wind_Direction, N);(Amenity, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Railway, True);0.000;;
U;0;(Street, local);(Wind_Direction, Variable);(Junction, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(55.5-68.5]\'');(Pressure(in), '\'(-inf-29.815]\'');0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Street, Highway);(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, unknown);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, on_off_ramp);(Temperature(F), '\'(36.95-46.1]\'');0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NW);0.000;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, NW);(Station, True);0.000;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, 'Mostly Cloudy');(Station, True);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.000;;
U;0;(Street, large_local);(Pressure(in), '\'(-inf-29.815]\'');(Railway, True);0.000;;
U;0;(Street, Interstate);(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, unknown);0.000;;
U;0;(Street, Tunnel);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, Calm);0.000;;
U;0;(Street, large_local);(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Street, local);(Weather_Condition, Thunder);(Traffic_Signal, False);0.000;;
U;0;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, Rain);0.000;;
U;0;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, NW);(Weather_Condition, Rain);0.000;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, S);(Weather_Condition, Fog);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, SW);(Weather_Condition, Thunder);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Pressure(in), '\'(-inf-29.815]\'');(Amenity, True);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(43.5-55.5]\'');(Sunrise_Sunset, Night);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.000;;
U;0;(Street, local);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Thunderstorms);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, SE);(Weather_Condition, Fog);0.000;;
U;0;(Street, Interstate);(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(82.5-93.5]\'');0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, Calm);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Highway);(Wind_Direction, SW);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, N);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;0;(Street, Tunnel);(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, NW);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NE);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Drizzle);(Traffic_Signal, True);0.000;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Traffic_Calming, True);0.000;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, W);(Weather_Condition, unknown);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(67.05-76.9]\'');(Sunrise_Sunset, Night);0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SW);0.000;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, S);(Weather_Condition, Rain);0.000;;
U;0;(Distance(mi), '\'(0.0135-0.5225]\'');(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Thunder);0.000;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Weather_Condition, Thunder);(Traffic_Signal, False);0.000;;
